017KJcZd2GpMXKQV,1
01R2tkKoJY7ii4AD,1
024WtT0VPvio74fD,1
02OaDfEaDN88YndS,1
04Wex4aauKiPbURh,0
04Wn9M6Rnf8Qk1uz,1
05bJbSYfgzEsrdAG,0
064alf6A7224a7l5,1
06FfphWRtFqZcvaW,0
06YkLEvdHv4BC6rR,0
07PcRwgrSOVqIp8f,1
08g4dWAb34gIfkwx,0
09r8T8IoDVGb5ra4,0
0amld6IkT95aG6nP,0
0AyxhQCx34BHQpPN,1
0az2Dz6jF7tVYDT4,0
0B1lcgO7lhq09xmP,1
0BKwX8eAJnY6tuUo,1
0brndnBoY53jVyE4,0
0c9SQQ3buUW7PAmg,1
0ctoXl7P6mVpSMwI,1
0dhlS1OEdZmfRnFH,0
0DmS5fyHGxvPukNe,1
0Dqu0WA3bVWLaZCs,1
0dVTswCWvYNc0m2u,1
0E9pct7OCQibafgm,0
0EbCTGrG1rxkfLN4,0
0EedgBISHSPtF2oa,1
0eJLTMw55sL9TTvQ,1
0EVVkUADbbfA0wMP,0
0EXc1vedNzxA7n9Q,0
0ez8rtuD59ic3l2v,1
0G7uwG1siV0kLyXi,1
0GaMYB4asQgxkUpR,1
0gcgN3mytH63XkzF,1
0gistqaf5ZXBQ2tZ,1
0GVTCDsuAkuVkUIF,0
0HI2VqYKcsQoTpd8,1
0iaRxfRfPUFrkVhA,1
0J0gLob39TJWfRA1,1
0J2ge3SUJst3BZ8z,0
0j932JFyly9LjOBu,1
0KiHz3f7ytABnEL4,1
0kTMNiiqiUeUjH1H,1
0lBNQBNYA4JTCiRk,1
0LSQ3WbeceyHSdZc,1
0M3N32vlAtFqh4xq,0
0Mo0FeDBITjiU6zw,1
0mr7um6WSpsWICwS,1
0MsPO6zPvSHjhfyM,1
0Mu8IyadSijrlTSk,1
0nCubBg9dEZOIsvX,1
0NJRIEcad7nbIBvo,0
0nK7QwvHW1ZcWgJW,1
0NVr4ksmeJ1tfioq,1
0o8KaM1dRES5mgMu,0
0oHvCPU5h0Fmh5eR,0
0pmo31nlKAwg4HiZ,1
0qAiKvalNn1fU8sN,0
0QAzrW2F0YE3OOWo,1
0qB0zHaFHWkTgSZo,0
0QWyy30xpmJPdFsw,0
0RkN0ieEmCx9fxjG,0
0rvCKTuvDFsBWizV,1
0Sn3CbC3gk5943V5,1
0SohtTWszlNc3j0L,1
0sPibEbU9Vcj19wb,0
0Sr9B4KyLOJDRyX8,1
0SX2viuWI0BShazf,0
0SyJ9VMhFPICD4Wj,1
0UK1hPLBMACu3QC7,0
0UrnHDXyFFrCazQu,1
0uxKxHqdLxKGtLI1,0
0v98Qi1uy65OQHcj,1
0VcqCoCjhwfqTGpg,0
0WNjJA2XAv3OvsJG,1
0WOECx85Ye1kCvEU,1
0wR3TFK7QlA0ZFuj,1
0wu8SBKdfd0ZSa6s,0
0wXmVRiLTolPQlSf,1
0ynXg2O2JU0Shta1,1
0YpD14dS7E3Iy4f5,0
0zYOYSV8A3tkgYOs,1
0ZZqWxiIXpUNdRoA,0
10tFJJUKAUKmrIjG,0
11kTAbKWK5Bdc2zw,0
11O8DLg29swlmrvp,0
125niSioRyuc70h1,1
125tfy2jEeG4NjrM,0
12fFTLVU1tjfKo73,1
15DQOyy4cH2B49IB,1
15EGOwv2ZNBvZC0y,1
15Jf9szOKhJEd2lv,1
167lzcZmmBaNTMZ5,1
16BgSd7VbfMSMJAP,1
16SydZJLYUXMOxPB,1
17QoSzQ9HgpvNrby,0
18Qh2pkDQKyQBk36,0
18skV7lIIgLtup4H,0
192V6yhyuzahpOfg,1
1a1t55RMLIlQnKYL,1
1A5yKVEisO9jrT8h,0
1AMXgfRRTwONkXqk,1
1asGWfwk9pehCVP2,1
1aV5GGeKdyGS3lNB,0
1bDzDVrqZS5BoKvo,1
1BKBQ54RQTbZiEkQ,1
1bqx0F73ZAv6Z8qm,1
1c5I952F6STXEdbU,0
1CDdpjpML5GGW6ek,1
1COhJhpv0AEvBBui,0
1CZmOVO1lt8Odf3l,1
1d5uIDFa7B9FD9B8,1
1dLuOrHlQ6Lz7Rtu,1
1ejYSxAP06w8CMLp,0
1eMH1nGYFYH4HJ6b,1
1ErETE1SRa3x0JZl,1
1EyILdubWZrBDbAp,1
1FFabLNtY0oqej53,0
1fGic5vxcdPFwnPe,1
1FNp864CIDhUHYCx,0
1FO2Kq5BTJ2EERLU,1
1Frh8k5bv7wGL4yf,0
1fWvVcaiO2uoZ4Di,0
1G47a8F4YmCDjcBS,0
1gzmn7KGvcBWrOJk,1
1H1ATiDCjIpyZCbo,1
1HECmailfAg08Iml,0
1hOdqA52gUust1AR,1
1HYTwdsGg3R6Aplj,1
1iDJxmd2mJgGuFkB,1
1ieckQA0vv526Cy9,1
1iGL72fGgeUEsq7y,1
1IiVTt66IfARgdEK,1
1inScBO40ft7NIlK,1
1iYSUSbw5bTlfiAf,1
1J9hYRCiFFHM01bm,1
1jLds7Pxgr0aSNvv,0
1jSOnQhPhiseHvGE,1
1k2GogL1ErSPLnhN,1
1Ka7nXcu3M8PBRRM,1
1Kh4ddptzAq9vWbL,1
1khKcb05X8LLnTh9,0
1l0ghpuytBKouuU0,1
1l6ERvZ6aFvVL78Y,1
1l85qy1cWFhNAoLh,1
1lk86dK9F09G0zVw,1
1lKEBUnMsdEz4vLb,1
1mjt79nIgIwKwk8g,0
1myYHArJKiPIiOwW,1
1NWP5cAYW9JxPJce,1
1NyoRXWAEkahbMnO,0
1nz4yR1c48KufHBp,0
1o9FUB71Ny9F90fH,1
1OGWn0FLZGrXm49g,1
1OW8X9zHNuHBl8gt,1
1p1KbTvBCgCJapAj,1
1PF6Lajou7N3LJgV,0
1PgXCjtpIpDrslk4,1
1qazkGhRNoMs4RXx,0
1qlGBqPxh9zZqKU2,1
1quQMNST7HdEPCYo,0
1QzLHvcEzeoOqlv4,0
1r1AdMpKzfujV74C,0
1SDLiiepaSkQJSdv,1
1tapW2Fn7frOuj5A,0
1tIRQPm9aupSmvAj,1
1tm9JRDf9EEDI3Zs,0
1tXMffsEaxvQnipH,1
1tXq1ZOIpJA7H61A,0
1u0JEyXGMOUrQat4,0
1uaXnx8hsXyuByIv,0
1uc5INEB8odyCFP4,1
1VHmTpd8gnCy4rNL,0
1VkvFeg5aEeJFZv1,0
1vysk7rwQinu2gZM,1
1XnPTJYdyScv2bta,1
1xx4EOu4kEnzenLB,1
1Y9vBLZbeiKEiH8k,1
1Ye7bVKfKhcLhw49,0
1YlC3UDmiWYJTfkx,0
1yX4dWANQCueZj0F,0
1z39QutzcsG0uwnH,0
1zc2LWon4ylZDJDK,1
1zLt9fJTRrTNBJDd,1
20WdccpgGMKSthFe,0
212EYVL5iCNcP0kt,1
219cGScUIgIALVgG,1
21ESa180dmg2hk83,0
21oQ1ouOyYz03zr1,1
22aCSqZTPQwBRNoO,1
231cgiUEQNjxKVJe,0
237OdeotiC9V8LBQ,0
23Pz3mCMe4W0TWh7,1
23xdzfGZUfMIdoyy,1
24bLnp1DZrNRuIHE,1
25bFpugV2a39YqGR,0
25CdNevmNejtRURZ,0
25KYk2ou4MHzBQKH,0
25tBninLOo6YRwYq,1
26a5YNTOhjfOVuP5,0
26aE1Zv0yojhjga7,1
26sLTE2kn78X131g,1
28ZgzmO7fk1Y6qYi,1
293qmoDRQPVFh4BP,1
2A0BOBRhWbQUkIzI,1
2A3UR5mINHXLhHyq,0
2aiLkVprABkBiiSP,1
2Ao4uOiTzXjNKBat,0
2aVqu2nWadKmCrb5,1
2b1A4e4UDpXklnjc,1
2bH63B496RZAIDcC,1
2BlxTRZucas4KOKr,0
2bP23OTbC8yNd5DA,1
2CDW9wmeVRiqaePh,0
2CPGqkXmHJ5fZTde,0
2d0bF2KFTPyd5WJF,0
2d7NEgPo9ZP9Q7OZ,1
2dewjXdyPIisQxEs,1
2DVlEdHsONagVGQJ,0
2EDNRaycgxZ8qUhz,0
2EUy4RIpbTc357VZ,1
2FbA60p0YxDLczJ8,0
2FHqxLlBbP5ngOXV,1
2G9OG7cWBPvhbbo9,0
2gbYUHMmbCTfKv7c,1
2gXeJYp5LyL83DQh,1
2hm83oHKGt5OnMqK,0
2hzKUO5m1AALXXs7,0
2IJ4kJX6B2luILGs,1
2IlOrT4ZQsLfPbrr,0
2IqitbZqNwEfIMCs,1
2J1oSOQk4mIZC1hB,0
2Jl2txF2vph38w7c,1
2Jr7peSihT0QT7jl,1
2JxGoWsz303maK74,0
2K0yopKPjJeRx2ch,0
2kH6J8V6gLLA0P4U,1
2KmoSN2qtwUVxqcz,0
2KOl8cqurwvlwif3,0
2LzZrpHWrZgxLQQT,1
2M6Mk87dkF1ZwDsw,1
2mCzB6L7kQOnzLc5,1
2mlQkYA6tEoGztS9,1
2mqXlwTpaS5AH2uO,1
2n9EQ1a9ISj8i5Hc,0
2NkfcnyfENacGUkL,0
2O0sbh4tzl0oonCk,0
2P8SlwxUfl0r0zLs,0
2PH8kelF2AVKgOy1,1
2PtnAAcyIkBLEpbf,0
2Q8bGkAFl0YxSEVF,0
2qc4VTQw09Y7pQkz,1
2QdnUcXmEXysjdfP,1
2QjK3ZamC4bu7I5o,1
2R0iHzCJvHgcXiEh,0
2RPGSFQdnXQs7R6s,1
2RqucfqMRCxivV2v,1
2RrVCaPXWIFJvW45,0
2RvamhIKEiU9Tn8K,1
2RXJzwn340q5lxyu,0
2RyNFtGk1SzPau3Z,1
2sHTQkobivGI3OVN,1
2sL0xPKr1K2zKZP1,0
2SnTq1TaxBDkgvwm,0
2t1HfgzIPbO8iX2I,1
2t4DosExKuMdS2VO,1
2T9d0UcsIyM3Il7O,1
2tIiGH5J63jfXuwz,0
2tnsSYc1okKP0MSh,1
2ui900puNWaAf3Al,1
2UoEV4xK2WaQitQ1,0
2VFB3IqNI3LXzuGu,1
2VPOTrbE0PC1g5Sc,1
2W5Cg2Y0ed4Dr3hh,0
2wlbSe0H01sudOan,0
2XbgI6DBVYYEpBuv,1
2XJ3cdwpnmkw3SaT,1
2Ygib5gNMeglFBHy,1
2YqwEWoB53rPxSMG,0
2ysSQptp2SvOe5y3,1
2zU7qX4cm9dDR9vE,1
2ZZw0ofgqKRlsYNK,1
306rBxi3AMHFjkwz,0
307HTU1yxqbPnasG,1
308sfscL4yRJ6QM0,1
30irC49sftaqR2wX,1
30qVviOJF7x5bDu6,1
315JkTKp4qn2OvXF,1
320U9XGHMSRicfJ5,1
32o4XKPRvPprHmaR,1
33ItPZ3cORKw5oLD,0
33wc8cBTEmdZQk9d,1
33x1ea9i3jKETIpZ,1
349wCkmu1FFmnqDb,1
34H3fCxNl9oGRH4I,1
34HnEUiJKq13RoeX,1
34W6hwG4JaG34lfr,1
36U5jiDBOxhmvAma,1
39ErKp9A3blXcsrP,0
3a6qqCQc1sKxYacR,0
3aHY1u61Fqg3Svhv,1
3aJJQlMHAyz2Ol5z,0
3AksuntzEYxoFV1N,1
3AZhnrviCg7o4dTt,0
3bBPWW4nsLALMB9n,1
3BrljCA4XpyOvVLL,1
3btRnXSnW5hwlmf0,1
3c42vaja3M3i3kdy,0
3C4Ke8MkrZUhvEUt,0
3Cil3eggmATQPjFm,0
3cV4PVIbkwOzUhMg,1
3D2H0gpWEAIG6Cws,0
3dt0pR1gq1ZRu4tq,1
3eebEZK5Dgr6s2Qx,1
3EpJ5IdNnomodZ8P,1
3ERUwDfqyDm1spT8,1
3eVOVRQRyOc59CEG,0
3FUHIaxgsWU8LVAL,0
3G5LGmzsSE2WumSS,1
3G9zHjO4gQvbvgks,1
3GDgU7NaUNAzhJDB,1
3GVRM7ZoYUCxoxlT,1
3h9zeFpbQKVo8zJc,1
3HcPcWP59B3ECbA1,0
3Hiep3YHVVD5zQfd,0
3iEyX7ra2HblI9UB,1
3IFJOR4KwEFKUcH2,0
3jfZDbRe49vMAums,0
3JNa6Q7EW54MSish,1
3jWpSTVaiuvWgb9x,0
3kEmC5T6yPYN9h1G,1
3kptrtwv70vDFlPJ,0
3L3LVwlu71nf4CsC,1
3Lrsu2X7kklhOekd,1
3ltVKUWUpdHCC48X,0
3lYKIJZ4R2Df3Jfr,0
3mBg6RCrJoDmZvaP,1
3miNJTKa2QpxKh8t,0
3miW85vvQvY0a74H,1
3Mjf5LRAcNugGtIL,1
3mwJrWXLZ6VlUHLZ,1
3nI7mLJFFKvqRmtX,0
3npBQKzwyEoNm9d8,1
3nTsqX1iGiCZfkwp,0
3NuXAAiLKunCszgG,1
3NyJPXEb9FmrGIYm,1
3O7tYf4y9PFZaJmJ,1
3OOG8zoKMsBYxqzY,0
3pAEtdbqYpupvGjo,0
3PBdZ4Dktu8kQWln,1
3pOJDZjgYPKFDDhX,0
3PPcH5h3COSuvtRR,1
3PzCnI0eRLz63Kky,0
3qMmmklIuVzFduzU,0
3qxNgxDTggd6ELcV,1
3ReH10kdxpEZfm1d,1
3SdOjrC1YYv11u5E,0
3SeZZb4Bk3Nff8wX,1
3SIGjZ0M7hkAPdmU,0
3sJnzwvd30akmX6u,1
3sMEBdQj7rqJvwxc,1
3sMq81ZuHyMSSMQS,1
3svwPSeRTLk90fVP,1
3sZo1SGWl0bn0hl9,1
3T0lMml7KP0vTiOs,1
3TfsCQljWgqU5g6t,0
3U12BsY1UGNR5DFr,1
3vA7XmfZdVKTUmUw,0
3VH0GiHy9hOWjB4O,1
3vIcfLkY1uklVb2A,1
3vq0tyfvLKHiBZEJ,1
3w2yyzCEB9aaSBWU,0
3x3ieGft1S1CbW1e,0
3X8xSz35wnNPzZ56,0
3XqNfD3xGassEs1F,1
3YdwZJKbRcLFLNZe,0
3YQM6DnYtPXXCMXY,1
3yuPkYkSDgmF1Clx,1
3zb3X7B1Jn9t0Cw0,1
3zC5yJVGCp1WSXxE,1
3zITzZlloKWZkIPc,1
3zRrhFrX7iNbTF2E,0
3ZSakCFONylKn8uL,0
3ZSRKUI6rjNFTPmg,1
3zUAlUuh7zsi91aw,0
401yN4yckr5C0bjI,1
40JLQZZMvU8IOHw8,1
41kw64o9bKBRHL5b,0
427t9Z0Pcf2t0iP9,1
42QS60V8Xeo7bdGM,1
443nidn7antnkHCG,1
46EimZuhowbWYito,0
4757NTgeNZ9OM5oc,0
48c6N3s1QtJpcGYv,0
48cUd7xflc7bHoNp,1
48FBxgynKvI3l0Eh,1
48UNg0nDgxbxguOm,1
48WmoL9HjPcHIeZ5,1
49eZxvoytoU6Cs8x,1
49HdWvu3BeUaBGrn,0
4aKG9niwvzu67BX6,1
4ApV3SrKZCDK0HJO,0
4atW0pEFT2CvOjYq,1
4axnVA4Z3DXFyqgD,1
4AyyicdnEEnEyB7t,0
4BD2xd62FJ950VK8,0
4BOrsXWG2njviASJ,0
4C2v997SrzYBEFN1,1
4C3tPds04mO04AJD,1
4C88Ls2i5KV3uses,1
4cGY9l2I5RJr99EF,0
4DdGTRK32DFYEble,1
4dM63mbPCi3ryIZM,1
4EcmeNQ1xtYE4iw6,0
4EXub2J6im7HJjhz,1
4EY9Ki2WkPDEQIQl,1
4F6Og55IKJHCBBwQ,1
4FIeCaqyztsxqu1w,1
4gKqjZZ46XzB56NI,1
4GRGzCAlpXqNnAeQ,1
4gtkz9l44jGSF6bj,0
4HD5XwmbF9fJ1Uam,0
4HD6YvbGxoP35lcj,1
4HJRl89cN50aqxxS,1
4HLj8BecMo83zMn0,1
4hzCS3msXz72Cdwl,1
4i37Ur5KoNaslpCe,0
4i3xJA6FBr5RHLf5,1
4iDdgMQ28d0hqKKX,1
4iNEODJCTs6CZwrM,0
4iRsLnwKahxsGwlu,0
4IywOa4EVnkQ3Bqe,0
4jDeaqS2Mj4xqTaI,1
4jdX7ziyOmzYH224,1
4JSsOIarH5wvutWv,1
4Jwvm80LGxUGVGcw,1
4KEduPSzr0KDqXHx,1
4kGKwDSkUbuXqyd1,1
4kHStzcWE1jZ0VFd,1
4kQvNn8xd11C3sGK,1
4kTbrllvEwn4Td9Q,0
