00jWHicjo7ON46M1,1
03G4JSrRcujJ9wPS,1
04mgyjiCigmAoluZ,1
05ad80z5CZRObBBA,1
062NmdraXnW8nAe5,1
06DskJagnykx6YHd,1
07IsNnXYD3DDvg8N,1
07jbI9wgSoqCGw7I,1
08hDYtGFqLSSv0wb,0
09nkQSjAK85fWap7,1
09p0xJrSPskAlyKk,1
0AaY7LpIpk6qx84i,1
0AEDoK2ET1WjgJ54,1
0AUciMQ3fA4MIRW8,1
0ay9ThMrjTjDEBU0,1
0biUYINavPjnFX2F,1
0bsmUgf2CK2vNf0T,1
0cAtMkozwSE0uKFj,1
0CXowtCaVKKdjx3P,1
0d92o8s8oaqA2t3t,1
0DgXFb5XZKxHW1nT,1
0dRvjv0QqpHoiuEY,1
0E7dzwc9kyDJ1YsS,1
0F09euOGF6AhSSlg,1
0f2aXtqrne0RkkfZ,1
0f8EWK6ACg50u1fR,1
0feJ9iYGRXUeF8uW,1
0Fi4mi7eXQYI9jXc,0
0FkRBy4EsiExALre,1
0FVQy1ZtDc93HEkd,1
0g7NDRYBmJAVFNcW,1
0gZGKTTEuAheRIXx,1
0IF7so1OCFUMsP9M,1
0ifuzCbLWJyFw6e4,1
0IMOQk9cXOeTer8Z,1
0ivUqEY4hUOgtyoc,1
0jBCL2Mmapb5sHBN,1
0JIKXEfOn8z4N3ND,1
0JKH6UxYsVxEzjao,1
0k5am83Cuzj97JIX,1
0k6Ux6bemiKlRN3u,0
0KfN090imDL0WIz7,1
0kjcdMd6Fy8TaPoq,1
0kqg8SFfZoxpJhoO,1
0L6YKezHWK7JyExY,1
0Lka34sVJqhgchhA,1
0lqHFK7dOjL1mZ8o,1
0M0s062O1HbhYBfL,1
0mRjWE3bcON1Bqlc,1
0N4NpPlnNCcvhcFX,1
0Na3lsNQccAlyy32,1
0NrOkJWdBXVIg3XS,1
0nV7GNFZzdepTqE5,1
0NZpKCd5leTzvNi2,1
0ppeKeFBWqSLOtMo,1
0pq8t7BnIbtQ7jIt,0
0pts9l1dRP2coaBF,0
0qEPZMOHPY4UZaYL,1
0qIUGaBVeayiZSjC,1
0razGp3HSMVY2nP4,1
0rNEK8WsqM2fcTH5,1
0rwxrtwEAPyyMU4Q,1
0ry0IsQYtJQmrfqt,1
0RZQ1FmM55nY5Cdu,1
0s2DYLd4fxvhn2Ra,1
0sFCulyr9Xy7UGyS,1
0SiKQqKdJNHoqsQO,1
0tBwDqIjXsNzGwlN,0
0th6wcwWVVadPIlt,1
0tHoLhuakmrlv7s8,1
0U22dCji1CEyvruX,0
0UDWPqeH71mcMAiB,1
0UJLeiZYWjCj5Ale,1
